,prediction
3907,166479.9665903984
3908,623904.793028699
3909,561083.9538352714
3910,528030.258902114
3911,459087.26039082266
3912,771613.7205754353
3913,465943.6397185987
3914,3266350.123308762
3915,430780.54749157245
3916,489123.1889780958
3917,408851.687960478
3918,631809.1942517448
3919,385348.75882369175
3920,748995.8641357708
3921,1114686.8505008034
3922,404543.6120501689
3923,413485.83087479323
3924,1225860.3672340475
3925,505586.852159037
3926,1043343.3966746469
3927,363309.67620247114
3928,1413610.1475608535
3929,473620.4453381952
3930,194828.30434780905
3931,855847.3382522097
3932,194782.23557086097
3933,377207.26276488486
3934,1731688.8285326282
3935,157298.8694417032
3936,179387.97895837104
3937,522102.7132030516
3938,369658.8194428806
3939,366633.68674794154
3940,489784.676165674
3941,519396.28603855567
3942,595193.8058206995
3943,471331.6897235487
3944,464549.10680344596
3945,557464.027741655
3946,638350.9339774956
3947,338562.0320355162
3948,247703.91021727188
3949,1045727.641430277
3950,936429.9155322224
3951,936429.9155322224
3952,201233.55918615556
3953,546946.9785434697
3954,1239939.5561837652
3955,158180.55958365038
3956,802881.7618209326
3957,1148366.429795654
3958,759686.4106958009
3959,443675.5635952201
3960,498089.3978147672
3961,651665.9576836829
3962,638473.0939472872
3963,434757.78180172935
3964,562235.7691995928
3965,846040.0641831107
3966,440476.36836605903
3967,496348.7358688164
3968,356684.95672263857
3969,612921.1595987814
3970,48490.11945864878
3971,700222.0446241902
3972,547134.2973506929
3973,558806.2242512747
3974,598958.0719862767
3975,316945.59387875925
3976,122919.85232860135
3977,636878.02228542
3978,634655.7335651089
3979,152319.224251514
3980,560069.2578256123
3981,361635.5609093339
3982,289931.3722494631
3983,770259.4855143476
3984,200861.52608228102
3985,283673.410151601
3986,543347.4798839466
3987,361282.5098543322
3988,439562.10024070495
3989,1036510.7309482786
3990,911267.6083365899
3991,429404.6982574422
3992,525883.0409021178
3993,755636.4017188818
3994,583011.8610462572
3995,98387.86107868608
3996,638056.9716076792
3997,973382.152777356
3998,163243.31510799553
3999,285519.908412556
4000,215963.36815607466
4001,1104276.7328941221
4002,856806.5032657104
4003,440261.2013581471
4004,239877.85001398082
4005,326342.26080618065
4006,294436.42882257333
4007,204421.54437789362
4008,721462.5670004861
4009,518889.55938232923
4010,466574.3701100643
4011,280531.00982154504
4012,426924.68888075266
4013,1737097.7192860562
4014,639897.8117953073
4015,1079260.1241838038
4016,423988.2008965926
4017,845719.3801959705
4018,403511.5623672671
4019,566516.8525966905
4020,456450.2014779098
4021,493631.9469542906
4022,377937.2783720761
4023,1199861.9574003178
4024,1915162.433802152
4025,819532.6433059494
4026,273549.81896161166
4027,759556.0586324959
4028,957593.284871753
4029,589456.9353879094
4030,417955.6020730103
4031,296376.66255298804
4032,1673045.8214151338
4033,416789.6432706807
4034,407589.85293084884
4035,1043206.4488846789
4036,1005437.9164163364
4037,690857.4192294002
4038,126783.586378009
4039,323027.00725326786
4040,526478.146093012
4041,187609.56080214726
4042,687722.3340498618
4043,515735.1670581433
4044,324332.4183140361
4045,506766.6158199734
4046,95267.18544843647
4047,268334.3925909078
4048,493147.22951530095
4049,763505.1006548482
4050,297197.1008242899
4051,334116.1823273024
4052,471011.12280971
4053,478271.63161815703
4054,731883.2437670351
4055,641186.8549829414
4056,392276.39535440085
4057,659696.5617644299
4058,345979.7731059785
4059,140230.7314345498
4060,397856.55897451076
4061,795486.5997233132
4062,86364.32424984826
4063,646945.6345423774
4064,607359.1433946462
4065,237164.35131937277
4066,571801.9815420288
4067,443998.6647753259
4068,452234.796447888
4069,509714.31541862583
4070,688613.4488691967
4071,341933.7213194469
4072,293608.24261755834
4073,502667.2850842797
4074,432334.38199118455
4075,69668.58898995031
4076,509152.7602414541
4077,402053.1339540272
4078,402053.1339540272
4079,357257.46251006157
4080,683720.300237605
4081,609472.5492648529
4082,432880.53281407745
4083,278700.74645419646
4084,279996.93259755475
4085,239785.65299649804
4086,248291.9993933838
4087,352381.291820889
4088,735997.4241166549
4089,158102.58339136734
4090,490232.00032560166
4091,1207248.720201367
4092,462868.5960282062
4093,850828.6524511751
4094,634214.498742329
4095,194195.46828852675
4096,772624.5131211756
4097,394674.3892745009
4098,1123360.7460293164
4099,1039061.2145965073
4100,31069.576829011465
4101,670266.744150789
4102,149097.5732431303
4103,420507.41179142694
4104,431095.562918401
4105,401755.5889697961
4106,1253552.6782749826
4107,576995.4052865714
4108,645513.6170735488
4109,186586.0740725802
4110,429123.79261431727
4111,818464.9400957341
4112,478078.0584213389
4113,535312.5039643785
4114,347392.51339039486
4115,550946.7816215536
4116,547732.1519126351
4117,193221.7269026349
4118,1117212.3449425716
4119,456675.19638020766
4120,740913.3064476113
4121,750789.0212328023
4122,430950.2262873326
4123,251674.08526426024
4124,186434.73501534224
4125,386690.1971752922
4126,416963.939309275
4127,526324.758589754
4128,193801.69575497857
4129,463448.3726636936
4130,767703.625511025
4131,524755.624505703
4132,914422.2945589634
4133,378435.61821090255
4134,477497.3328448344
4135,888985.1042669272
4136,883728.0548544727
4137,266790.9207262172
4138,435278.02937605814
4139,425117.4483631274
4140,992662.7657909262
4141,456484.6731373216
4142,446266.3016195287
4143,350454.8784966811
4144,723764.7740044179
4145,325586.5080895169
4146,494335.4284909818
4147,627319.2623012931
4148,302542.6905786191
4149,1925728.0581944198
4150,324682.51353752025
4151,1102985.5739797028
4152,537618.9567268722
4153,569902.8569608185
4154,486940.28413818136
4155,547004.5447798162
4156,308181.2300545593
4157,159362.3423216676
4158,935586.2486496993
4159,216174.32200317213
4160,467147.8707831808
4161,407384.0906995211
4162,415508.32753499737
4163,302679.76263010333
4164,403574.3506132605
4165,864081.4764283582
4166,626844.137664307
4167,421059.04565793124
4168,410018.7087060909
4169,122280.19898737455
4170,729673.8421874588
4171,451379.3875462988
4172,269573.39835347736
4173,734315.0335488446
4174,480930.98789348174
4175,548219.7814670146
4176,336346.43833801744
4177,528926.4743789503
4178,555353.6078636409
4179,500496.1490610455
4180,343800.7355291527
4181,486037.9720329954
4182,624945.936504075
4183,435099.9121143002
4184,344226.4395853296
4185,270709.53670690046
4186,526267.0916982786
4187,218644.74234268372
4188,397699.2879396748
4189,1261554.9675624357
4190,1859169.2891975003
4191,430356.12150512065
4192,869327.8451714691
4193,280014.1716528506
4194,830241.6895869386
4195,638663.2779236981
4196,569167.5502565398
4197,657854.2289898116
4198,428578.14958919224
4199,811556.8218123899
4200,283448.1345545346
4201,724870.0508785965
4202,473526.52018838923
4203,-94737.28496812831
4204,506015.464095665
4205,738420.9530395451
4206,588020.7983134235
4207,348969.5742910849
4208,409511.6825635367
4209,884362.9001413133
4210,72464.28195111564
4211,1074820.2917261394
4212,518562.07750356966
4213,419128.72746609675
4214,554791.2118074544
4215,291274.4136642563
4216,324659.13978869014
4217,160276.32468752743
4218,2012111.6593190813
4219,500852.37839464983
4220,1626886.2215616964
4221,211014.8366214524
4222,223276.06933525228
4223,443588.77613436594
4224,346177.0740378996
4225,454507.7567854094
4226,480153.84170810797
4227,450173.7187190178
4228,448247.6299809461
4229,449676.581226173
4230,528403.9082673077
4231,505337.3867648229
4232,351217.9406859296
4233,771059.9715997253
4234,677068.7876042913
4235,777500.54708509
4236,679047.1301285196
4237,372227.12541969924
4238,525550.7054795458
4239,491978.8639551399
4240,658243.1598294039
4241,824720.6757719741
4242,529264.3974794373
4243,720512.8399700391
4244,882159.7202771975
4245,841740.4129720904
4246,388608.0614223279
4247,300241.9096409755
4248,648343.17085255
4249,762669.7244741796
4250,844999.7041524273
4251,777254.2801996567
4252,94313.09220977483
4253,948152.4042776251
4254,77967.37105857936
4255,1178610.9836903685
4256,483624.5608994209
4257,577441.9573343521
4258,267264.59620787395
4259,341130.1851756774
4260,600958.0786140414
4261,331193.0895022738
4262,370391.16817099904
4263,570278.369852139
4264,249093.49892449816
4265,614650.0814622105
4266,942664.2615427648
4267,583072.3789414901
4268,1332529.0728054154
4269,234363.4586288355
4270,483489.43433454656
4271,451277.8619504024
4272,618737.5587383657
4273,221761.98771705833
4274,995897.4063971223
4275,908518.7839079072
4276,230040.69440172735
4277,141984.79818291916
4278,329969.90738501935
4279,476351.35556864855
4280,596191.6652969248
4281,569252.6781818614
4282,775269.9733478958
4283,584946.4348350071
4284,212897.91486435803
4285,226315.06220206368
4286,416928.0078816428
4287,524875.7407501148
4288,87455.2145400577
4289,431985.19544862397
4290,17059.021417225682
4291,591803.6524970466
4292,254754.95878376666
4293,395208.2433716458
4294,474858.6734343965
4295,1517236.0062245373
4296,116956.2645602217
4297,91668.45037075225
4298,827952.1690348209
4299,466218.02047132514
4300,56770.531959234155
4301,562060.9194299019
4302,513031.4343510509
4303,394242.1344815616
4304,422843.3644099819
4305,345878.9859730317
4306,467516.5145128893
4307,343016.12786643463
4308,333182.49075343914
4309,349902.95613011916
4310,364771.25211475196
4311,397336.3317578741
4312,337573.3215024995
4313,486537.11091450136
4314,941169.2075663629
4315,1051850.0801967434
4316,1350437.2524074754
4317,171603.25430640497
4318,363514.9500542792
4319,706571.4620154238
4320,547282.0816028566
4321,885236.3250995373
4322,463767.1585417717
4323,612569.4595946358
4324,499959.49877390603
4325,444873.2035688063
4326,263742.4432089229
4327,373504.47979665874
4328,568550.1692913389
4329,288856.81048855477
4330,267329.0295285695
4331,550576.5418750362
4332,167045.6623081942
4333,124707.1627560163
4334,717889.9482609058
4335,960731.1246908045
4336,687357.5881586293
4337,442808.3915466401
4338,469950.92571934615
4339,1295265.8467146778
4340,579565.6313219544
4341,51100.149520992825
4342,296722.3400181711
4343,296722.3400181711
4344,930108.9698848975
4345,136307.1797191478
4346,480176.078705454
4347,112881.90119511471
4348,628806.4924179363
4349,349876.76455343945
4350,533325.765763679
4351,461491.3913769518
4352,336623.2206584237
4353,374380.89922180783
4354,730082.4834496689
4355,447657.573796798
4356,679748.5306232303
4357,496644.1742545519
4358,399542.60170103563
4359,272259.48978787736
4360,659960.0476691312
4361,780727.2879579655
4362,-11271.46172861848
4363,759222.7293099667
4364,357707.34061812726
4365,640697.3788620922
4366,547503.3124354916
4367,568519.5637533014
4368,546848.959262832
4369,1604518.7145968303
4370,803580.3831619826
4371,457316.3690367951
4372,154830.7504754474
4373,148328.7191176159
4374,204551.41734526178
4375,408425.1291290134
4376,428389.1163597865
4377,504224.0781065505
4378,174230.40694607096
4379,1070988.5081375353
4380,318820.19348385924
4381,954068.871863684
4382,609345.5708649808
4383,115607.60105230595
4384,537564.982323776
4385,708733.1972935933
4386,653310.7880868622
4387,872847.436029924
4388,546238.8000934605
4389,486415.9445520969
4390,-108311.4258348002
4391,566265.8034462291
4392,271096.22915806575
4393,249489.84405575087
4394,400056.64785939583
4395,366845.96225041756
4396,826954.7003424455
4397,447591.7233825304
4398,257458.829574531
4399,1302426.048270463
4400,415132.36975977255
4401,1153276.4273139555
4402,464020.59513161785
4403,362740.6949011176
4404,713000.7455074515
4405,377709.13559855404
4406,1499981.163875929
4407,209496.84732516843
4408,1589313.3622693596
4409,517842.6475684288
4410,762046.483439704
4411,2374719.7853126917
4412,1061511.4213712104
4413,1028831.9009711003
4414,325352.1631257439
4415,966004.9622584159
4416,325703.2095080419
4417,281134.32647422643
4418,866923.3743880206
4419,413076.4262203858
4420,357744.3372476046
4421,430858.58762726805
4422,451477.94141314086
4423,455646.26255325624
4424,403306.1135527744
4425,289433.02160775283
4426,1577235.641829269
4427,320588.9234396445
4428,1332041.4273774754
4429,656130.0251952967
4430,1052877.393922056
4431,611449.1924963944
4432,698268.7721488513
4433,518252.551894599
4434,665553.6978005336
4435,254375.52534818917
4436,606854.3618123943
4437,458858.522992374
4438,544133.4717067814
4439,1327761.9981852747
4440,301900.29257507966
4441,790010.4154841166
4442,595028.5923088162
4443,888922.0562887347
4444,636603.1877605132
4445,447533.6715894196
4446,324712.2299678438
4447,833992.2764584828
4448,407072.900270707
4449,350426.84948742937
4450,741455.3273681185
4451,494937.7975878718
4452,537360.4413050723
4453,539704.9744488135
4454,340364.3028277233
4455,299754.69220485573
4456,587471.3892946669
4457,666466.0774781407
4458,1038825.6098363566
4459,258490.18615908112
4460,615215.7855081777
4461,266387.83653596917
4462,313428.642927295
4463,728012.0095677223
4464,484504.9102035598
4465,306472.2112218277
4466,394308.2021786411
4467,277262.31374863896
4468,1319621.8584952513
4469,401134.3082011035
4470,463293.92627824296
4471,460962.088498038
4472,973378.2148640201
4473,452675.2666443245
4474,1494562.6725542787
4475,767286.8483572026
4476,532271.9036305506
4477,1281927.1458333558
4478,395519.6556389291
4479,251851.80630910525
4480,408065.88290920644
4481,570044.12717415
4482,310332.33064518723
4483,656129.642004796
4484,743486.8890520143
4485,419144.473604684
4486,1914690.607627411
4487,398864.5276731566
4488,249207.97527257446
4489,587716.6761121977
4490,953770.0472001786
4491,838211.6938758952
4492,487641.1770811267
4493,446621.2591873369
4494,228497.09186075022
4495,150929.56348245096
4496,251957.39315093495
4497,671214.4060079065
4498,390739.7966030312
4499,447725.0367672221
4500,536044.0174111892
4501,411298.0156387382
4502,476817.4614929755
4503,531571.1859206613
4504,689086.2380096498
4505,527803.3600793838
4506,95936.79104480078
4507,348526.79091182246
4508,440476.73548029433
4509,480341.011058412
4510,360305.1103571935
4511,594946.6013500481
4512,426160.4755551518
4513,747860.8526291864
4514,629695.0018906789
4515,277064.1656079045
4516,361124.7790702153
4517,627323.8485002659
4518,298980.7144067604
4519,369720.0578111871
4520,461029.3421794302
4521,416340.39695076365
4522,538508.0866929056
4523,842675.622818296
4524,914483.0055592431
4525,428243.35276839125
4526,525656.0766317673
4527,201283.88859776827
4528,230632.92759108805
4529,462087.167296033
4530,96412.31941539742
4531,144356.9760830967
4532,598258.6833413689
4533,667279.6109185185
4534,592921.2497100498
4535,835298.3380606759
4536,109812.47836818412
4537,661913.7839474741
4538,72899.20801708446
4539,725067.2937865615
4540,674008.5951356393
4541,543715.7214199221
4542,103766.36051445472
4543,335998.26873420854
4544,490204.30047297163
4545,556321.4856565848
4546,383707.1853713783
4547,347485.3865471602
4548,495484.0185871541
4549,302239.1670612813
4550,220019.19336148346
4551,424742.1666543933
4552,320200.5259701507
4553,587668.5110739281
4554,342804.17066967825
4555,773285.0236257716
4556,305526.01583885425
4557,272875.19016237685
4558,203203.57047107758
4559,1157738.2037340477
4560,421856.69592234085
4561,-14826.664776099351
4562,595356.8091565607
4563,113073.4726872741
4564,468282.6729642914
4565,493344.17003312137
4566,139678.07736736065
4567,494034.11359513947
4568,307690.6842025096
4569,90811.8436418798
4570,517680.7649193853
4571,541565.5449655693
4572,636862.5926588356
4573,903217.1712105555
4574,290414.85730285157
4575,502980.3879433379
4576,445692.756325057
4577,408805.7501783981
4578,735804.9415438524
4579,193305.9619306611
4580,1143479.9148661345
4581,1472016.5201112027
4582,203019.41322432732
4583,256453.2913039166
4584,308841.94701363466
4585,339230.67072861874
4586,308370.8308886746
4587,656705.321321395
4588,309309.626493492
4589,851996.5469302159
4590,283905.3932785841
4591,701366.6429162532
4592,909190.9830830815
4593,784099.7431288386
4594,1105915.3560983818
4595,383416.49002354685
4596,458709.31569039205
4597,379664.9962181236
4598,710267.1053328431
4599,988475.8491115709
4600,496345.2522230224
4601,405033.60916969704
4602,298999.0350008769
4603,276008.37922294735
4604,704246.9758452715
4605,738095.911523533
4606,368314.20568737434
4607,133116.5334828106
4608,1002944.0895281789
4609,364958.16104152065
4610,179929.0724857183
4611,317469.90376733884
4612,229467.35130375845
4613,815587.0021773775
4614,141789.85952582536
4615,351270.18684429117
4616,304903.56644018256
4617,476002.4322984853
4618,452683.8189978661
4619,547565.794307662
4620,223292.9506814388
4621,788494.2711837251
4622,571521.724923311
4623,1293061.513031112
4624,474447.1000095239
4625,406043.1332631684
4626,1108931.9749676976
4627,995386.1699602226
4628,601850.9246296241
4629,496453.3810638968
4630,847830.9198589185
4631,745061.8871382446
4632,432432.78228421893
4633,966117.1335857167
4634,602144.8782993391
4635,1922737.2477835985
4636,822955.8523031872
4637,291683.7370620515
4638,410316.96772474353
4639,507597.4587781691
4640,38612.017334098695
4641,1065551.6640987988
4642,436764.696919144
4643,699472.9191411824
4644,504890.28497267887
4645,247354.40226431174
4646,501430.1888522991
4647,364911.9437247141
4648,414702.4243313384
4649,204865.3722369165
4650,642899.9520464517
4651,64906.242510538315
4652,247848.2668699441
4653,212709.18673295132
4654,958198.7539595986
4655,584810.7917282701
4656,247047.12423950777
4657,794178.3775205013
4658,609789.7402848772
4659,498564.6318458797
4660,871300.1323299665
4661,569058.1144621049
4662,487398.51202831336
4663,527340.8112868239
4664,327091.658302577
4665,455453.00812196336
4666,391488.12315305206
4667,497424.3980098936
4668,175881.13020915247
4669,404188.55036315485
4670,337405.16993042047
4671,679968.0010850633
4672,538789.8819048712
4673,1165610.0674682804
4674,1115081.432999399
4675,642322.8897320896
4676,703290.0084633515
4677,355081.41759893857
4678,695027.7106064737
4679,554804.9665903638
4680,797831.5472064732
4681,684317.1102895786
4682,621943.4541032574
4683,494006.8281604968
4684,292067.66840287443
4685,784558.3685047436
4686,868398.6446757574
4687,255276.11092631484
4688,435393.08326797944
4689,593826.2252187643
4690,401562.2265382587
4691,449923.9256995368
4692,522563.62641480926
4693,208214.9350859197
4694,586787.0520433134
4695,592428.4636990376
4696,1422303.7019554721
4697,614299.9699544027
4698,259721.07589948212
4699,1235929.4750236538
4700,615527.8130294373
4701,1164769.8729353836
4702,325793.37886327796
4703,376719.8581382731
4704,489261.6275743253
4705,501375.61427099595
4706,256996.161775811
4707,335927.3707388262
4708,335684.57763261057
4709,575594.5436314562
4710,387146.75507241033
4711,558007.637443468
4712,645018.1060827682
4713,409722.1611338458
4714,601165.210448613
4715,530721.3796176696
4716,292235.27573689783
4717,919472.9502615269
4718,811755.9905425935
4719,325742.2881823701
4720,274898.4637454343
4721,659729.1773077752
4722,403989.9205791936
4723,724643.2499791633
4724,469418.8164489226
4725,487793.77642702556
4726,815943.111431572
4727,832094.6176029749
4728,300214.84897362115
4729,334008.8170845823
4730,780173.8479110735
4731,475884.0352697816
4732,581841.8525437963
4733,1123095.7765052775
4734,685558.1726757023
4735,210420.07310141152
4736,484137.4274307679
4737,194440.6568167967
4738,262652.97408704465
4739,378643.21373933007
4740,137847.06984586886
4741,737655.5690927041
4742,326959.8785834691
4743,1220936.137685595
4744,417828.1831978533
4745,307261.13854440494
4746,244276.93949323724
4747,534865.0094843582
4748,731128.4895567081
4749,337511.7247044011
4750,168635.19919331576
4751,151666.79780982755
4752,240703.0206601789
4753,472523.01283297664
4754,580086.6541598127
4755,331473.24062649475
4756,1019406.9107545883
4757,1122457.9412071616
4758,755820.3087684341
4759,969651.6390296671
4760,906580.666496046
4761,678153.1627293434
4762,1582959.9848152194
4763,429150.77210352186
4764,316081.2980008107
4765,387205.3265430997
4766,563567.4031377814
4767,518965.5518299381
4768,482192.76077786775
4769,680646.0143580142
4770,79881.93164251104
4771,1056131.6693151547
4772,152667.96263497503
4773,259164.38965305267
4774,289977.51543539314
4775,446937.04493670806
4776,535629.3996475119
4777,206937.8500594456
4778,623388.6056266217
4779,922639.8091611714
4780,445698.0263327729
4781,753476.025258949
4782,338555.96957354865
4783,602395.9141938665
4784,585709.829842228
4785,545636.8500111696
4786,382619.7448438627
4787,523527.8714146642
4788,649225.547547221
4789,158141.1512563984
4790,553387.3442216179
4791,436574.58383915573
4792,670593.2216500057
4793,720200.0073557734
4794,188604.55774593027
4795,516921.24361719796
4796,994781.4191446815
4797,355606.14903539745
4798,195133.43897281005
4799,195988.47702743538
4800,528078.5340751495
4801,411295.9271535408
4802,296756.7475718324
4803,533879.0909989428
4804,226788.44797837635
4805,-18936.496537391213
4806,700375.3423305001
4807,514159.579299056
4808,808090.8270763004
4809,187767.08350163227
4810,220861.7630492556
4811,2103109.227426937
4812,264023.34617385076
4813,518053.23191585054
4814,314760.6818646627
4815,380850.71323986456
4816,560059.3861718288
4817,555448.3383024783
4818,615235.6624347245
4819,313080.68111628864
4820,169266.06922522257
4821,688790.6814888971
4822,469743.13731777703
4823,410378.5080726888
4824,887919.7511153499
4825,528658.0686059237
4826,185751.05443736125
4827,470342.86502051644
4828,746319.9163181594
4829,257190.66083595162
4830,16484.004122906044
4831,445511.2098680289
4832,357773.500303637
4833,437577.2886791576
4834,379507.5177503569
4835,37663.430075044715
4836,577739.2455778657
4837,135934.96115214314
4838,436993.6143742505
4839,482093.1919937808
4840,661194.7394111672
4841,604301.0419897579
4842,597965.9389435601
4843,293393.9105898946
4844,243616.68380952574
4845,309274.26875296223
4846,617895.3883451325
4847,521816.60292482225
4848,374956.83148334536
4849,427339.65962162334
4850,455970.0880560501
4851,994773.8821738526
4852,339354.44411090226
4853,673541.2919710866
4854,11337.532343675295
4855,548625.9299587117
4856,163213.8864947204
4857,529641.2100710961
4858,260246.86649440997
4859,1297553.5587364594
4860,624062.7547153739
4861,414698.0208117772
4862,416190.0285415262
4863,687612.9450561897
4864,417638.71697255864
4865,336912.46700043743
4866,939528.952443642
4867,560075.9121120234
4868,-54022.597551107
4869,1093038.5092120953
4870,299558.5539110365
4871,410939.7056122507
4872,286352.84197255876
4873,286352.84197255876
4874,229811.82127575896
4875,641650.4944058196
4876,394033.8270507575
4877,717997.0524654916
4878,796608.6009626489
4879,774109.8842750428
4880,335939.86647555744
4881,381266.75037363835
4882,193683.77713342156
4883,211524.7525825136
4884,468554.8636615729
4885,295919.45852383977
4886,508904.72518954426
4887,1174374.6864545173
4888,305510.744221176
4889,464416.4048043599
4890,426627.91882270935
4891,593982.0377128773
4892,1195881.1399843679
4893,522591.767554199
4894,369659.0791703161
4895,643284.0685413477
4896,450560.16206314357
4897,267984.411147912
4898,330202.3231785989
4899,601906.563988347
4900,510505.3853265069
4901,428625.8970249264
4902,443050.2815089326
4903,277070.1738863246
4904,220318.23980660213
4905,140788.81728273723
4906,252105.27344533423
4907,707305.3979000974
4908,922022.5140430013
4909,478226.84500675113
4910,342089.66919437144
4911,455406.6844795045
4912,1242732.0626096958
4913,325098.12179781194
4914,503628.6738853662
4915,967422.7333340464
4916,363285.8476858679
4917,627713.7220169362
4918,662467.5368613012
4919,647912.8815613837
4920,414553.36345437507
4921,752179.4102615921
4922,952507.6292176218
4923,952507.6292176218
4924,581148.7581808482
4925,171668.02167021262
4926,1072888.0905671376
4927,410075.72941947635
4928,983005.6152958145
4929,987363.3473650034
4930,200205.54878931836
4931,285830.73171725427
4932,1106238.926199051
4933,259372.29146904813
4934,666269.3455294135
4935,181725.31970330403
4936,523203.5314183681
4937,973893.550846764
4938,638304.5746551064
4939,485116.21518810175
4940,272553.7527103768
4941,566921.129917723
4942,552993.2297874349
4943,1032444.0818852157
4944,445325.32983627066
4945,586509.5307307604
4946,434303.23512681806
4947,77173.4814174092
4948,447406.06938173063
4949,466756.3148444827
4950,572445.6807825703
4951,581477.3058504536
4952,416990.46773412137
4953,399285.5165551001
4954,644711.9211216322
4955,670038.8552132063
4956,569861.04051437
4957,189090.8409609273
4958,287998.0359140724
4959,976608.6661398819
4960,518475.24550960446
4961,606940.1132821699
4962,592431.7537242684
4963,410546.20362905203
4964,581013.7075826193
4965,243125.67682644003
4966,468280.27916042076
4967,1498710.6226832643
4968,948546.7399566484
4969,382511.5703745176
4970,427842.4109219989
4971,174461.15385304845
4972,808686.5227769224
4973,375681.23318753927
4974,1365873.6386647993
4975,741276.6933063895
4976,738980.1975186791
4977,717855.3830455359
4978,352772.9829350887
4979,507074.5492898014
4980,540405.6348470559
4981,142566.7133914276
4982,370259.5150951295
4983,526635.2438144024
4984,663574.0493886188
4985,557023.3858278912
4986,935910.8767099701
4987,564218.463649119
4988,617195.5889445115
4989,468362.2877936327
4990,555405.5247394753
4991,258729.246704984
4992,467663.0816530192
4993,547830.0337411715
4994,854596.0325622669
4995,1066400.1885344093
4996,454995.02965892083
4997,201332.31482271908
4998,249691.46107359283
