,prediction
3904,980042.3235160662
3905,593323.8998381111
3906,1309624.9206607537
3907,163628.60526765522
3908,622581.9667719398
3909,560704.494435825
3910,527083.574897338
3911,462341.9073603593
3912,771993.477979995
3913,472018.76204789453
3914,3272686.55303575
3915,432061.4517941548
3916,487610.4293745953
3917,412223.26049267396
3918,635203.06550522
3919,385997.7813449302
3920,742702.3171018752
3921,1111801.3301979036
3922,407807.8800636672
3923,417247.32555252383
3924,1228688.8260710593
3925,503802.767507158
3926,1042878.4166601689
3927,361922.57337770215
3928,1415684.285127857
3929,473882.919540421
3930,191397.4010882005
3931,862201.8686343643
3932,193019.70755767426
3933,379824.37737601274
3934,1732066.4986538277
3935,153332.00860211556
3936,182733.26682754763
3937,522720.01213864353
3938,375866.26698381186
3939,369156.63117638684
3940,493185.2131629328
3941,518935.5779099887
3942,596428.2999146197
3943,472150.9861481737
3944,466332.07060032955
3945,560959.6622743832
3946,642730.5334823118
3947,337134.64752688014
3948,247935.6720042721
3949,1024330.6165372373
3950,935677.3690019355
3951,935677.3690019355
3952,197240.5765203375
3953,543844.4518820565
3954,1245010.4190840088
3955,159719.47886907816
3956,806839.6993754334
3957,1146510.73688071
3958,762567.3449964277
3959,446500.68509178096
3960,498729.5115525343
3961,657419.6589801334
3962,639910.9001464727
3963,434566.011089385
3964,565118.4434233039
3965,843440.9732038912
3966,442451.5105679872
3967,497167.0122186752
3968,352863.28570779786
3969,610199.5501755889
3970,45978.509474683815
3971,699118.7795732329
3972,549508.886124238
3973,561480.8773809575
3974,599539.5844880724
3975,318542.1545237592
3976,120315.07755323971
3977,640534.5315401441
3978,631933.2376412369
3979,151604.33814473252
3980,559550.9133823485
3981,359201.447218662
3982,292601.6568299967
3983,772728.3847415359
3984,200252.73085290828
3985,286471.1292615433
3986,544872.2611336436
3987,364392.9487120947
3988,434580.23595468095
3989,1042915.1282196473
3990,912341.0594794247
3991,430974.56657837995
3992,522971.9386299888
3993,760012.3994850374
3994,584170.5388481199
3995,99077.36586046423
3996,636054.2325282755
3997,972568.9150605849
3998,165406.836799248
3999,289654.77980217966
4000,214457.30818372255
4001,1095142.648558828
4002,858796.7703092718
4003,441019.750303001
4004,237287.1413886143
4005,330046.2008196708
4006,293120.83442600275
4007,204466.65239767393
4008,721746.6634089216
4009,522448.81153957034
4010,466119.47240720247
4011,279273.3564243532
4012,427136.64165736386
4013,1742341.3744182894
4014,640779.465082833
4015,1077533.3229107172
4016,425826.9905224228
4017,847873.5782184643
4018,402172.9968230197
4019,567610.7619484975
4020,460073.20067829755
4021,495659.8417591946
4022,377755.3227611014
4023,1203298.5330639658
4024,1914125.9450075547
4025,821010.369515769
4026,279618.8328429502
4027,765567.866681892
4028,954882.1837405898
4029,589757.0025859551
4030,417039.27221101196
4031,291722.53863537475
4032,1675125.76785475
4033,416613.25021058274
4034,399314.5129619724
4035,1054056.0494927615
4036,1012509.1304412158
4037,689629.0960472799
4038,123108.69398854178
4039,315684.9604013448
4040,528003.642716128
4041,193122.70464940713
4042,694171.4838299884
4043,516680.2520173809
4044,325560.33836520964
4045,508597.9616385568
4046,92098.36332074809
4047,266091.442850106
4048,495321.1885975093
4049,761418.8582169951
4050,294546.06215928175
4051,336923.39827919914
4052,475421.786840784
4053,480322.31548951194
4054,736837.2554799541
4055,637276.4929401138
4056,392966.67867989023
4057,661945.4664138858
4058,348913.1038129388
4059,138439.54875323072
4060,402304.0393120806
4061,795130.2897271445
4062,84474.10090889304
4063,645959.1867883715
4064,607915.463268938
4065,237546.19082993432
4066,574502.4918300398
4067,452146.8675384555
4068,457777.7173482232
4069,510443.9354919961
4070,691377.6494958596
4071,338122.92042034224
4072,296907.9764813822
4073,499938.6521886905
4074,436495.13988896576
4075,70338.29307122703
4076,509808.2961183549
4077,404280.8901445884
4078,404280.8901445884
4079,356182.8928234483
4080,683918.8231544672
4081,600180.3591273528
4082,428758.7366237792
4083,280344.0271270071
4084,281494.5348268658
4085,243128.91880203056
4086,249161.39223998837
4087,354147.81464368093
4088,736892.0550718892
4089,155776.69862953923
4090,488929.0790474197
4091,1203152.441383172
4092,466568.0905285531
4093,851034.0716094729
4094,633430.9616002657
4095,194598.87974841875
4096,778259.3990420928
4097,391714.3253478145
4098,1123987.0142134328
4099,1043784.4558186568
4100,29949.54045789782
4101,670902.0358611031
4102,148847.79592780618
4103,418921.45869694964
4104,432967.52716051997
4105,405980.6542398329
4106,1253243.2276154757
4107,581636.7081826456
4108,642429.8333117086
4109,185373.43214651616
4110,425305.62335513765
4111,818243.909315046
4112,482124.98936993524
4113,540287.3063070538
4114,342871.3282598733
4115,553882.1095663112
4116,545792.961929707
4117,197180.67500265926
4118,1115636.5997329408
4119,458844.53096200956
4120,739350.2100804535
4121,753567.1619573368
4122,431705.775600511
4123,247707.48202154564
4124,180938.7987271131
4125,390699.1937495847
4126,417005.88987833646
4127,530406.0234232667
4128,191349.46992651
4129,463313.2165189027
4130,774976.267682753
4131,529104.7775085773
4132,914845.1160893315
4133,383503.07397847157
4134,480842.71833458706
4135,886138.7440112322
4136,882833.1273287239
4137,261780.05736993032
4138,430189.0904958731
4139,425952.5328921223
4140,993468.1681713667
4141,457193.1068471152
4142,447077.6260548113
4143,348823.77425984386
4144,724488.5622973002
4145,327241.18652928714
4146,501122.4971784747
4147,623739.6546492531
4148,302180.183737303
4149,1924601.6607100717
4150,326303.2522515069
4151,1098605.4971521462
4152,539041.6996664013
4153,572089.2947204355
4154,484263.19875612436
4155,545829.1693916152
4156,310753.97998145636
4157,159746.36369734572
4158,938886.7227947486
4159,216383.36872049584
4160,470295.80638935603
4161,408439.34643576026
4162,416063.0775873271
4163,301164.8043188633
4164,407731.7406423425
4165,863756.6990703815
4166,630378.5310970047
4167,419125.5605310835
4168,407456.7198831688
4169,116671.14205528965
4170,729420.9365064444
4171,452506.82100221724
4172,267509.01416627044
4173,738657.8625857551
4174,480214.4292485914
4175,550772.1567385753
4176,336088.36984755227
4177,523786.7892441908
4178,550983.4302350725
4179,500327.73281067645
4180,346215.6094909869
4181,490756.32973965444
4182,628545.1737537018
4183,433866.06163219153
4184,340053.5192450951
4185,264994.86674730264
4186,520243.9010157079
4187,219615.20720882982
4188,397515.6104936091
4189,1257791.1881411988
4190,1848260.2758090028
4191,431267.48846556223
4192,869992.4731965063
4193,274822.5920890917
4194,826404.2414151792
4195,638271.577867953
4196,574055.3647985933
4197,661351.1696237135
4198,432424.6731330798
4199,815498.3690020646
4200,283706.33874083793
4201,726113.200484945
4202,473872.43486790033
4203,-86654.19325929404
4204,498618.10390222573
4205,745856.5112569701
4206,589472.0097305302
4207,347099.69388284977
4208,403839.19341150403
4209,885342.0736475375
4210,79193.4394954922
4211,1080581.253693539
4212,519334.8425150054
4213,421181.5369975985
4214,558682.5865185173
4215,290598.0393257473
4216,327603.65945239004
4217,158224.34026859596
4218,2020706.6496469746
4219,497017.4009726583
4220,1627139.148186115
4221,208020.38410706958
4222,223167.43815891643
4223,449375.59581921063
4224,340239.64157657675
4225,458827.934729003
4226,481064.232282053
4227,448482.85052048985
4228,443440.48708751076
4229,450464.77499647986
4230,531182.7786533193
4231,508760.8655403445
4232,347131.5018183396
4233,769265.6758194729
4234,680099.5318495946
4235,782951.2466013025
4236,682738.9551532895
4237,374597.3078518745
4238,530025.2101201309
4239,488128.30874718993
4240,666056.1410424779
4241,820795.8327779879
4242,533475.0568812817
4243,722985.8715488381
4244,883085.6988908725
4245,843255.8725495051
4246,389786.9187560438
4247,300981.3636020868
4248,648663.7254088444
4249,765861.3417195393
4250,847809.0078381577
4251,778282.2152644071
4252,94070.59809380834
4253,957121.3765060517
4254,74336.15544718795
4255,1167527.31436236
4256,481937.32802019524
4257,578781.1436740645
4258,272733.81252081494
4259,343057.0134809901
4260,605807.206844846
4261,329573.7952750374
4262,371807.38301901193
4263,568325.5144545416
4264,248478.75222592353
4265,616179.5052304222
4266,932164.0750900984
4267,578023.34120743
4268,1338622.1635163901
4269,233648.95765139314
4270,486487.84568131773
4271,453409.62041661853
4272,620192.183032301
4273,220083.00000487862
4274,995710.7034324042
4275,910780.3397558639
4276,231807.70329354447
4277,139251.19776168204
4278,326793.1302381924
4279,475970.73555654683
4280,597279.968219017
4281,570457.7198159486
4282,775623.5616650704
4283,583016.8265001767
4284,213676.3627556889
4285,224648.91052093112
4286,415954.1503332048
4287,522301.53688019107
4288,81903.56321440276
4289,424245.26568801585
4290,10743.687258158141
4291,595741.8404677244
4292,254249.30248016142
4293,396882.90519976406
4294,472844.59104424005
4295,1519786.5280256537
4296,115929.15998910612
4297,91064.47234112717
4298,825232.0798971849
4299,463160.5383016404
4300,54479.12471471712
4301,563701.766806458
4302,515339.51685902674
4303,391134.4157293233
4304,423484.7069285038
4305,348670.2550363933
4306,464373.57024162146
4307,341969.3471473323
4308,333328.3255722092
4309,342853.1397662116
4310,357626.8811819316
4311,394753.2274944328
4312,337385.4007824245
4313,487976.3446942726
4314,946316.5151313669
4315,1047041.9090643101
4316,1348092.2098948334
4317,171868.92261195852
4318,364562.73479073285
4319,709833.8569171546
4320,549080.9172725569
4321,876921.5448355624
4322,460471.3330321348
4323,617632.092513653
4324,501517.3885860152
4325,449281.9091258816
4326,258685.96504739427
4327,371117.9944013939
4328,567318.9442768142
4329,289682.2870032637
4330,267730.6315746768
4331,553921.8382561787
4332,165944.51503088884
4333,121280.91977812146
4334,716947.7530515087
4335,965975.1162834943
4336,689467.3766170596
4337,435288.8282850281
4338,468954.1034967931
4339,1293507.404799216
4340,581455.9195775692
4341,55373.70955001569
4342,298691.33249180287
4343,298691.33249180287
4344,932775.8492841737
4345,137373.41394602606
4346,473656.26341619797
4347,110526.70644343761
4348,634046.7633443984
4349,351893.4816227837
4350,528455.1294566337
4351,456218.5563835321
4352,332209.4095989076
4353,375347.53745459625
4354,729706.5808510579
4355,448593.3545392883
4356,683379.029178945
4357,496629.5342020481
4358,400118.31144451373
4359,273512.2851024805
4360,663227.8861880337
4361,783196.6312865961
4362,-14190.763126533886
4363,756604.1539471871
4364,351534.00211869297
4365,645611.1916115994
4366,549528.0682623418
4367,572887.8994080602
4368,547793.6934964736
4369,1607282.2797254508
4370,804336.1567679711
4371,461562.42483707645
4372,157515.29715513642
4373,147129.54701590055
4374,203909.44725174137
4375,409663.19237805693
4376,431140.28453580244
4377,508168.013817352
4378,169488.22093003424
4379,1062619.9840961266
4380,320059.7131778222
4381,954183.5377364568
4382,611339.5103003451
4383,118881.98676961818
4384,529808.8365868045
4385,709896.5927005331
4386,650742.3627263189
4387,862792.0434584322
4388,551450.9665495845
4389,490462.9394290453
4390,-111267.91565114744
4391,566014.0359348082
4392,265883.6384560199
4393,242641.51487854222
4394,403835.1212088575
4395,362845.34639734984
4396,827513.5061151218
4397,451224.0467760422
4398,258823.84615745943
4399,1299920.9682870235
4400,415445.6688973227
4401,1149660.1875369905
4402,463332.202357662
4403,360919.5997364869
4404,716123.9211076867
4405,375748.53595826717
4406,1492390.1730630076
4407,206680.603671806
4408,1590710.0051639166
4409,517287.1786499092
4410,764924.7064422847
4411,2373790.8355639884
4412,1064475.469515891
4413,1027777.0348157247
4414,319268.22489337483
4415,969905.6249907007
4416,325034.91058371076
4417,284431.48433171766
4418,868871.2070409851
4419,411975.1645874295
4420,358700.5932791545
4421,432598.1527432458
4422,453369.61624026333
4423,450372.0989049809
4424,398793.6271549631
4425,290827.81607042
4426,1580262.6017845217
4427,324396.5858297802
4428,1336900.494074637
4429,646404.8154418421
4430,1049734.6096951882
4431,614072.0494451512
4432,703228.1303553077
4433,519218.8362829264
4434,665139.9878830747
4435,255530.20251619822
4436,603994.6310188546
4437,459227.2312334054
4438,545170.0431932951
4439,1320486.7599124468
4440,300562.7790522259
4441,771969.1044209132
4442,589769.7379251375
4443,891979.3473811834
4444,639268.5290391715
4445,446059.736315947
4446,315778.82087191765
4447,839120.6994223222
4448,408942.362324191
4449,348969.4929208261
4450,746368.288470929
4451,489825.6682044775
4452,537222.1501471119
4453,539856.5206233812
4454,336712.1201250885
4455,298989.44817823457
4456,589558.2268181265
4457,668098.0794593483
4458,1046477.7026353113
4459,256699.23543223785
4460,616372.2612116267
4461,265354.6797239294
4462,309521.47446886136
4463,724248.3157468422
4464,487295.22071234125
4465,307621.92875568167
4466,395540.8407443331
4467,279709.965240745
4468,1319165.4044295156
4469,405337.8796286369
4470,461794.2153565396
4471,461242.1617526036
4472,977098.9114513213
4473,452011.52535245684
4474,1501413.8432932852
4475,770806.5298519831
4476,535435.7239828802
4477,1286684.7245210507
4478,400222.9442316749
4479,252559.5383859669
4480,409988.0276414193
4481,573884.8597113894
4482,309804.48774877255
4483,654943.1348940438
4484,744966.1282210831
4485,417436.93923215254
4486,1916344.7206814876
4487,394335.1344667303
4488,255199.76951571903
4489,591696.7578492528
4490,958546.5121789412
4491,838729.4885366997
4492,489475.9536401951
4493,450513.37423406634
4494,238978.93781988282
4495,146911.64778232318
4496,252136.4201553886
4497,670984.9098755765
4498,385817.66056185006
4499,443025.9496833759
4500,539193.8020894913
4501,409820.5503935511
4502,482230.4993305821
4503,528884.0146902256
4504,688643.7744509395
4505,530065.7794733051
4506,99354.89996513136
4507,344611.0365032146
4508,444460.22709215374
4509,482068.49905680737
4510,360238.4418477145
4511,599753.1787210292
4512,422227.04682959104
4513,753810.5231668486
4514,629336.9681686821
4515,276245.0629511717
4516,359744.60308613523
4517,630488.9792768904
4518,298270.54800032405
4519,370159.64036758686
4520,460439.4629094163
4521,409589.8845019323
4522,541363.893053419
4523,838147.6000045962
4524,912000.7785794395
4525,428583.7201456146
4526,527833.7438459472
4527,200997.64916534815
4528,232393.4940286727
4529,463797.6295475388
4530,94557.90505943773
4531,142371.9715133222
4532,597422.0815814179
4533,666410.5959478988
4534,599063.5557877835
4535,829080.7961298473
4536,108339.82031601889
4537,655893.5247491464
4538,71288.60694974929
4539,720893.642687925
4540,643691.386077866
4541,544619.1235358183
4542,101392.71728023537
4543,333837.38888981496
4544,491631.19430022174
4545,555588.4124924669
4546,387915.72529312514
4547,350555.9431015168
4548,498256.78714401275
4549,304134.01561990136
4550,216448.71254030615
4551,427108.77289412555
4552,320203.1531430541
4553,587134.0194914268
4554,344239.17850117525
4555,781116.483320335
4556,304595.8373176976
4557,271080.620710086
4558,202165.60405680718
4559,1152545.5522381521
4560,423734.4475138278
4561,-18293.282695291273
4562,599412.7922206598
4563,110935.31379217288
4564,468028.18453982705
4565,489059.8170616275
4566,137455.26148768433
4567,492902.96801708464
4568,308136.09136386163
4569,87380.4877742001
4570,520412.2702980862
4571,540360.9547959972
4572,634488.6120832055
4573,905224.0121806287
4574,290517.48258556594
4575,499528.091667101
4576,437559.4300154783
4577,408333.1369711197
4578,741011.6091945923
4579,194493.40109312272
4580,1136091.1395651046
4581,1470711.6067304125
4582,198633.02258082596
4583,259171.73367173318
4584,311089.5479413863
4585,340694.234908564
4586,296216.44688106695
4587,653319.7807723964
4588,304002.1130911933
4589,854889.8728277441
4590,286293.6471423221
4591,702136.4610341912
4592,910758.8207297104
4593,779062.789622312
4594,1099296.9724650707
4595,388188.6856316092
4596,459721.64816062525
4597,380309.09584457194
4598,712035.6320185842
4599,990420.4487684423
4600,498215.54721711564
4601,408805.76892923564
4602,299218.0495163427
4603,266153.80283018807
4604,704073.8981360383
4605,741013.5460341248
4606,364653.102148248
4607,132782.66887285846
4608,997054.1643742439
4609,357857.3989069811
4610,179325.27779620234
4611,316098.5175095452
4612,230997.73396070575
4613,814750.0996868521
4614,143230.51988253684
4615,352976.06720570254
4616,302312.2680254106
4617,475124.056259693
4618,453043.2376927935
4619,539931.0560030973
4620,220914.78562055837
4621,794541.7665484992
4622,574860.2072572942
4623,1295859.931932916
4624,472380.3369346913
4625,402153.2139814185
4626,1110300.0355477931
4627,998183.2275717477
4628,604426.1941993095
4629,495666.270334139
4630,851488.1141146293
4631,748306.2613285775
4632,433483.5628509894
4633,961913.876297608
4634,605439.9031311444
4635,1930200.054936164
4636,816961.8964896435
4637,285050.5599070637
4638,409862.561430107
4639,508474.13731832453
4640,37954.47219540295
4641,1066736.2218583687
4642,441424.6803059961
4643,695601.9991854532
4644,507733.37049546326
4645,249010.21304742806
4646,502299.27029135893
4647,365507.31346447277
4648,416789.9661354504
4649,210538.66646832257
4650,647686.6288053888
4651,64153.55080060067
4652,247386.45404069184
4653,212308.54244472843
4654,964585.0898635641
4655,588670.952191144
4656,246230.68813706673
4657,798195.1955972192
4658,613010.692613179
4659,498964.88120077713
4660,870534.6678263026
4661,573274.1168425308
4662,487755.96122474363
4663,520879.4547746177
4664,329708.5437359017
4665,456192.7433509863
4666,392706.1943156995
4667,494760.8235986666
4668,177864.8408408711
4669,404524.0062301612
4670,333680.90985983436
4671,681514.6216004781
4672,540730.0082044393
4673,1160983.089970173
4674,1103818.9019063269
4675,648060.6035754064
4676,705715.0446001955
4677,355626.33668926195
4678,696971.119564379
4679,558224.4086732332
4680,801071.3134596158
4681,690479.6530843907
4682,625176.9549092763
4683,493543.7626321174
4684,292558.4633794371
4685,784709.5582163838
4686,869069.8559669296
4687,258581.99693467055
4688,437162.7179997023
4689,591163.8607895273
4690,404212.8291237039
4691,448039.5932042621
4692,527915.057009053
4693,207413.97852303757
4694,588158.3922292101
4695,591012.7137478206
4696,1426109.3781540447
4697,618767.0213255748
4698,259383.40295072616
4699,1240483.8184001222
4700,620138.81717406
4701,1163511.4580869658
4702,318604.25096791197
4703,372540.97654374305
4704,492509.6032811904
4705,503537.7695308988
4706,257328.51014412695
4707,339362.4477860221
4708,332280.54059766326
4709,576668.8370043357
4710,381512.0106284985
4711,557107.6587405667
4712,650375.840249832
4713,409370.5309976414
4714,605549.6754510924
4715,526376.8972892174
4716,289888.03769165697
4717,925173.2920055119
4718,817576.0227696507
4719,328187.555201899
4720,277641.51300794096
4721,663405.7426559966
4722,402156.7042150262
4723,719686.8058426525
4724,471043.33661540644
4725,490979.47182643076
4726,819167.6360813078
4727,834582.0529575564
4728,301802.6244855892
4729,336452.1254898505
4730,780055.3043942963
4731,477758.7654186939
4732,584375.2344384624
4733,1128872.6528546582
4734,691791.3223018966
4735,208687.60448751855
4736,490213.17655278055
4737,194040.68185586203
4738,260582.49504750298
4739,372531.08097809355
4740,137445.55540395074
4741,738591.9418606738
4742,329716.02782344364
4743,1224694.9504316521
4744,416420.9470952926
4745,306504.62052682077
4746,246839.87726192066
4747,534204.6541964317
4748,736561.0958559944
4749,339490.2695328406
4750,170306.53256765992
4751,150601.90108406544
4752,240032.75997793325
4753,477701.6221870652
4754,581074.51991016
4755,331212.95496193157
4756,1027187.1361790544
4757,1118265.9781192509
4758,754748.1507918767
4759,971694.2961183409
4760,913165.6001412238
4761,685745.9386588563
4762,1591644.467478209
4763,433551.41880907177
4764,317095.6405706435
4765,392571.107475405
4766,569569.2562397289
4767,516856.1270949021
4768,484933.72177674086
4769,671187.9788209583
4770,75425.50688560394
4771,1060904.0102105453
4772,151980.2417693074
4773,257597.21684339922
4774,286603.9752579914
4775,448853.43943133147
4776,534341.1292646514
4777,213377.98734101036
4778,628397.413865244
4779,926901.0923977466
4780,448210.66598442534
4781,754692.9045467323
4782,335029.865689693
4783,603345.3622347652
4784,588501.9687900655
4785,543078.0082773757
4786,384989.4881293883
4787,519221.03823268425
4788,651204.1456826972
4789,156665.6939133624
4790,556051.1578416179
4791,438979.1950751913
4792,676160.8044599991
4793,719340.8934720453
4794,188349.69114002417
4795,518255.5719702948
4796,998856.6839319828
4797,358697.07450947666
4798,193338.22915352427
4799,191872.27943648613
4800,530425.410203714
4801,414408.6177172661
4802,296975.060905004
4803,535461.8480214252
4804,226317.03411686816
4805,-19966.460143613367
4806,699222.094046362
4807,518594.15227155853
4808,807489.4318763039
4809,182782.39734276704
4810,220152.95335381042
4811,2109566.800812295
4812,264058.8340264567
4813,522206.71805228037
4814,315533.6990374323
4815,379029.2556215053
4816,563222.884084559
4817,550673.7398151632
4818,619466.9212103211
4819,315378.225541954
4820,168160.00693931495
4821,695078.2898857419
4822,474690.1340060205
4823,408858.3910703036
4824,891268.3243457922
4825,530731.3303012596
4826,188012.8088000348
4827,468721.64125938236
4828,742722.9127722289
4829,258881.94797567185
4830,15626.080757896445
4831,441110.76228143286
4832,356348.1764520621
4833,435570.15051301906
4834,378182.06034089404
4835,34911.896872129146
4836,576766.0570636207
4837,137208.531602218
4838,436184.3627650485
4839,480406.19591194857
4840,667681.9703164124
4841,600570.4808846216
4842,597662.2421411877
4843,292544.4016046793
4844,242632.8406024539
4845,310532.17544794903
4846,614828.2071668708
4847,517977.94278196874
4848,381315.2723931038
4849,426943.3314187755
4850,457563.0003296457
4851,995587.7488683278
4852,340862.3135554581
4853,677820.207263197
4854,11628.269376322802
4855,542171.4628240642
4856,161189.73766620771
4857,527510.4336105398
4858,265157.29359275574
4859,1297818.480701665
4860,627431.8097722863
4861,411158.44779115205
4862,414163.37711252645
4863,690453.9845395238
4864,419414.39659053425
4865,333866.2758040081
4866,943560.98133329
4867,564663.3763682112
4868,-58437.30186843386
4869,1097608.3464208138
4870,290365.9845086259
4871,412553.1574053641
4872,292488.405744055
4873,292488.405744055
4874,229097.76423218037
4875,645586.8146295956
4876,397390.00684781675
4877,725219.4924362866
4878,802705.0235819418
4879,772568.3844928576
4880,337295.10362289706
4881,379455.44786454085
4882,194019.2290028779
4883,211295.01854711294
4884,465565.05720897054
4885,294937.30300719
4886,505829.89448362356
4887,1177189.8819512955
4888,304233.5766463424
4889,461673.8468947165
4890,425468.83094528574
4891,595073.8367484645
4892,1192548.715215674
4893,523301.5350837491
4894,375030.96328714024
4895,643798.247539505
4896,451467.73043070163
4897,265618.7283439551
4898,332713.3678652942
4899,602549.7537555249
4900,514377.11552405707
4901,431357.0987938597
4902,439244.264251912
4903,276381.72013977607
4904,218526.61137305567
4905,140117.34201912745
4906,255100.08372544602
4907,706053.6022291208
4908,926350.036218216
4909,481642.5905710424
4910,343883.1899214941
4911,453971.1837230264
4912,1239154.559116913
4913,322745.33279495
4914,505428.60238145
4915,961624.039775989
4916,355135.5926129401
4917,630543.07782395
4918,665784.9277575121
4919,654902.4524931058
4920,419376.7211523509
4921,756898.5086797597
4922,955117.1101043283
4923,955117.1101043283
4924,586953.4115407438
4925,170129.0167727957
4926,1079509.2689701773
4927,408653.90315694746
4928,986239.3623437819
4929,980438.5761662351
4930,204098.49139889155
4931,284473.01738133107
4932,1107029.6709131547
4933,256022.974113288
4934,668250.123718464
4935,180428.9024509173
4936,524658.2176804051
4937,972621.1030179835
4938,642255.599979972
4939,484814.02756260615
4940,269018.8013856147
4941,563048.2444547103
4942,546901.7936487809
4943,1036089.655418637
4944,446770.06378322386
4945,590764.9524676086
4946,433352.3272256424
4947,75989.07912766817
4948,450759.0490209904
4949,462250.06548894406
4950,575367.9480763252
4951,578663.1240119198
4952,420965.1505822318
4953,403770.0416447533
4954,650507.2831865016
4955,670679.7930803216
4956,574018.6657544975
4957,184464.91913787287
4958,285678.2442950196
4959,973345.7177984153
4960,520298.46589505044
4961,604799.8081249774
4962,594741.7020404004
4963,414615.92272632814
4964,582789.5639895658
4965,243534.45369092136
4966,461977.04622099595
4967,1497640.334276923
4968,951280.313837985
4969,384785.9579063817
4970,420344.5153868841
4971,177480.14026351145
4972,809549.278825061
4973,375467.1034643862
4974,1362011.6469003607
4975,734763.4574881447
4976,739987.9671696305
4977,712352.8638425303
4978,351711.45192018524
4979,509167.43791555334
4980,541290.7735065282
4981,138501.7564791927
4982,369781.4456464952
4983,529302.8166090599
4984,665980.5160768308
4985,560003.5559243357
4986,935608.9275682217
4987,566750.4139698986
4988,618153.8817509165
4989,465581.62440985977
4990,560120.6527001567
4991,261481.6638803291
4992,470726.4182295189
4993,550483.8430707332
4994,855867.00802335
4995,1070728.1447407042
4996,458525.2966308354
4997,200714.09339440404
4998,252949.45133828063
